Clutia_pulchella,1,?,1,1,?,?,0,1,3,1,0,?,?,?,0,1,0,?,0,0,3,0,2,1,1,0&1,0,?,3,2
Cobaea_scandens,0,0,1,1,1,0,0,1,3,1,0,?,0,0&1,0,?,0,?,0,0,3,?,2,1,1,1,2,0,4,1
Coccinia_sessilifolia,1,1,?,?,1,?,0,?,3,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Cocculus_orbiculatus,1,0,1,2,0,0,0,2,1,1,1,1,0,?,?,0,?,0,0,1,1,0,4,0,1,0,1,?,3,2
Codiaeum_peltatum,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?
Coffea_arabica,0,1,1,1&2,1,0,0,1,2&3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2
Colchicum_speciosum,0,?,1,1,?,0,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1
Columellia_oblonga,0,1,1,1,1,1,0,1,3,1,0,1,0,1,0&1&2,0,0,0,0,0,?,0,1,1,1,1,2,1,3,2
Conceveiba_martiana,1,0,1,0&1,1,?,0,0,2,?,1&2,?,0,?,?,1,?,?,?,?,?,0,1&2,1,0,?,0,?,?,?
Connarus_championii,0,0,?,?,?,0,0,1,?,1,1,?,1,0,?,?,?,?,?,1,3,?,3,0,?,?,1,?,3,2
Corbichonia_decumbens,0,0,1,0,0,0,0,0,3,0,?,?,?,?,?,?,0,?,?,?,?,?,3,?,1,0,?,0,?,?
Coriandrum_sativum,1,1,1,1,0&1,0&1,0,1,3,1,0,1,0,0,1,1,0,0,0,0,3,0,1,?,1,0,1,?,3,2
Coriaria_ruscifolia,0,0,1,1,?,0,0,1,3,1,1,?,0,?,2,?,?,?,?,?,3,?,3&4,?,1,?,0,?,3,2
Cornus_mas,0,1,1,1,0,0,0,1,2,1,0,?,0,?,?,1,0,0,0,0,2,0,1,1,1,1,?,?,3,2
Corokia_cotoneaster,0,1,1,1,0&1,0,0,1,3,1,0,?,0,?,0,0,?,?,0,0,3,?,1,?,1,1,0&1,0,3,2
Corylopsis_pauciflora,0,?,1,1,?,0,0,1,3,1,0,?,0,?,0,0,?,?,0,0,3,?,?,?,1,?,?,0,3,0
Corynocarpus_laevigatus,0,0,1,1,?,0,0,1,3,1,0,?,?,?,?,?,0,?,?,1,3,?,?,0,1,0,0,?,2,2
Coula_edulis,0,0,1,1,1,0,0,1,2&3,1,2,?,0,0,1,1,?,?,0,0,?,0,2&3,1,1,1,0,?,3,2
Couroupita_guianensis,0,1,1,2,0,1,0,1,?,1,2,?,1,0,1,0,?,?,0,2,?,0,3&4,1,1,1,2,0,?,?
Crassula_rupestris,0,0,1,1,?,0,0,1,3,1,0,?,0,0,?,?,?,?,0,0,3,0,3,0,0,?,?,?,?,?
Cratoxylum_cochinchinense,0,0,1,1,?,0,0,1,3,1,2,?,1,?,?,1,0,?,?,?,?,0,2,1,1,?,?,?,?,?
Crinodendron_hookerianum,0,0,1,1&2,0&1,0,0,1,3,1,2,1,0,0,?,0,0,0,0,1,3,0,3&4,1,1,1,2,?,3,2
Crinum_asiaticum,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,?,0,1,1,0,2,1,1,?,2,0,1,0
Crispiloba_disperma,0,1,1,1,1,0,0,1,2&3,1,0,?,0,1,0,1,0,?,0,0,2&3,?,1,1,1,1,1&2,0,?,?
Croizatia_brevipetiolata,?,0,1,1,?,?,0,1,3,?,0,?,0,?,0,?,?,?,?,?,?,0,2,?,1,1,1,?,?,?
Croomia_pauciflora,0,0,1,0,0,0,0,1,0,0,0,0,?,?,0,?,?,?,?,?,0,?,1,?,1,?,?,?,?,?
Crossosoma_bigelovii,0,0,1,1,1,?,0,1,3,1,2,1,?,1,1,0,0,0,?,?,?,0,1&2&3,0,1,0,2,?,3,2
Crossostylis_grandiflora,0,1,1,1,0&1,0,0,1,2,1,2,1,?,?,?,1,?,?,0,1,?,0,4,1,1,1,1,0,?,?
Croton_alabamensis,1,0,1,1,?,0,0,1,3,1,1&2,1,0,0,?,?,0,?,?,?,?,0,2,1,1,0,0,0,?,?
Crypteronia_paniculata,1,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0&1,?,0,0,0,3,0,1&2&3,1,1,1,2,0,2,2
Cryptocarya_meisneriana,0,0,1,1,0,0,0,1,1,1,1,1,0,?,0&2,0,2,1,0,2,1,?,0,?,1,?,0,?,?,?
Ctenolophon_englerianus,0,0,1,1,0&1,0,0,1,3,1,1,1,1,0&1,0,1,0,1,0,1,3,0,1,1,1,1,1,0,4,2
Cucumis_melo,0,1,1,1,?,?,0,1,3,1,0,?,0,0,?,?,?,?,?,?,?,?,2,1,1,?,1&2,?,3,1
Cucurbita_pepo,1,1,1,1,1,?,0,1,3,1,0,1,0,?,2,?,?,0,?,?,?,0,2&3,1,1,1,2,1,4,1
Cupaniopsis_anacardioides,0&1,0,1,1,0,?,0,1,3,1,1,1,0,0,1,0,0,?,0,?,?,0,2,1,1,1,0,?,3,0
Curtisia_dentata,0,1,1,1,1,0,0,1,2,1,0,?,0,0,0,?,0,?,0,0,2,0,3,1,1,1,0,0,3,2
Cuscuta_cuspidata,0,0,1,1,0&1,0,0,1,3,1,0,1,?,?,?,?,0,?,0,0,3,0,1,1,1,?,1,?,?,?
Cussonia_spicata,0,1,1,1,0&1,0,0,1,3,?,0,1,0,?,?,?,0,?,0,0,3,?,1,?,1,?,1,?,?,?
Cuttsia_viburnea,0,0,1,1&2,0&1,0,?,?,2&3,?,0,1,0,0,0,1,?,?,?,?,3,?,3,?,1,1,1&2,0,3,2
Cyperus_alternifolius,0,0,0,?,?,?,?,?,?,?,0,?,?,?,0,0,0,1,?,?,?,?,?,?,?,0,0,?,?,?
Cyphia_elata,0,1,1,1,?,1,0,1,3,1,0,1,0,0,0,0,0,?,0,0,3,?,1,1,1,?,?,0,?,?
Cypripedium_calceolus,0,1,1,1,?,1,0,1,1,1,0,0,0,0,?,?,?,0,?,1,1,0,2,1,1,0,2,1,1,0
Cyrilla_racemiflora,0,0,1,1,0&1,0,0,1,3,1,0,1,0,0,0,1,0,?,0,0,3,0,1,1,1,1,0&1&2,0,3,2
Dalechampia_spathulata,1,?,1,0&2,?,?,?,0,?,?,1&2,?,?,?,?,?,?,?,?,?,?,?,2,?,?,1,?,?,?,?
Dampiera_spicigera,0,1,1,1,0&1,1,0,1,3,1,0,1,0,?,0,0,0,?,0,0,3,?,1,?,1,1,0,?,?,?
Danthonia_spicata,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Dapania_racemosa,?,0,1,1,1,0,0,1,3,1,1,1,1,0,?,0,0,?,0,1,3,0,3,1,1,0,0&1,0,3,0&2
Daphnandra_micrantha,0,0,1,1&2,0,0,0,2,0&2,1,0,1,0,0,2,0,2,1,0,2,1&2,0,2&3&4,0,1,?,0,?,?,?
Daphniphyllum_macropodum,1,0,0,?,?,?,?,?,?,?,1,1,0,?,?,0,0,1,?,?,?,0,1,1,1,?,1,?,?,?
Dasypogon_bromeliifolius,0,0,1,1,0,0,0,1,1,0,1,?,?,?,0,1,0,?,?,?,?,0,2,1,1,1,?,?,1,0
Datisca_cannabina,1,1,1,0,?,0,0,0,1&2,0,2,?,?,?,?,?,0,?,?,?,?,?,2&3,1,?,0,?,1,3,2
Daucus_carota,1,1,1,1,0&1,0&1,0,1,3,1,0,1,0,0,?,?,0,0,0,0,3,0,1,?,1,0,1,?,3,2
Davidsonia_pruriens,0,0,1,0,1,0,0,0,2&3,0,1,1,0,0,?,1,0,0,?,?,?,0,1&2,1,1,1,2,?,3,2
Decaisnea_fargesii,0,0,1,1,0,0,0,1,1,1,1,?,1,0,2,?,0,1,0,?,1,0,2,0,0,?,2,1,3,0
Degeneria_vitiensis,0,0,1,2,0,?,1,?,?,1,2,0,?,?,2,0,1,1,1,?,?,?,0,?,0,?,2,?,1,0
Delarbrea_michieana,0,1,1,1,0&1,0,?,1,3,?,?,?,?,?,?,1,?,?,?,0,3,?,1,?,0,0,?,?,3,2
Delosperma_echinatum,0,1,1,0&1&2,0&1,0,?,?,?,1,0&1&2,1,0&1,?,0,1,0,0,?,?,?,0,3,1,1,0,0&1&2,?,?,?
Dendrosicyos_socotrana,1,1,?,?,?,?,0,1,?,1,?,?,?,?,2,?,0,?,0,0,?,?,?,1,1,?,?,?,?,?
Denhamia_celastroides,0,0,1,1,?,0,0,1,3,1,0,1,0,0,?,?,0,?,0,0,3,?,2,1,1,?,?,0,?,?
Desfontainia_spinosa,0,0,1,1,1,0,0,1,3,1,0,?,0,1,0,1,0,?,0,0,3,0,3,1,1,1,?,1,3,2
Dialypetalum_floribundum,0,1,1,1,0,0,0,1,3,1,0,1,1,?,0,0,?,?,0,0,3,0,1,1,1,1,2,0,?,?
Dicella_nucifera,0,0,1,1,?,1,0,1,3,1,1,0,1,?,?,0,0,0,0,1,3,0,2,1,1,0,0,?,?,?
Dicentra_eximia,0,0,1,1,?,?,0,2,0,1,1,?,?,?,?,?,?,?,?,?,?,0,1,1,1,1,?,1,3,0
Dichapetalum_rugosum,0,0,1,1,0,0,0,1,3,1,0,1,0,?,0,1,0,0,0,0,3,0,1&2,?,1,?,1,?,3,2
Didymeles_perrieri,1,0,0&1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,1,?,0,?,?,?
Diervilla_sessilifolia,0,1,1,1,1,1,0,1,3,1,?,?,?,?,?,?,?,?,0,0,3,?,?,1,1,?,?,?,?,?
Dillenia_retusa,0,0,1,1,?,0,0,1,3,1,2,1,1,?,1,?,?,?,0,?,3,0,3,?,1,?,2,?,?,?
Dioscorea_alata,?,1,1,1,0,0,0,1,1,1,1,?,?,?,?,?,0,?,0,1,1,?,2,?,1,0,?,0,?,?
Diospyros_lotus,1,0,1,1,1,0,0,1,2&3,1,1,?,0,0,?,?,?,?,0,0&1,2,0,3,1,1,0,0&1,0,3,2
Dipelta_yunnanensis,0,1,1,1,0&1,1,0,1,3,1,0,1,0,0&1,0,1,0,0,0,0,?,0,3,1,1,1,0,0,?,?
Dipentodon_sinicus,0,0,?,?,0,0,0,1,?,0,0&1,?,0,0,0,?,0,?,?,?,?,?,2,1,1,?,1,2,3,2
Dipsacus_sativus,0,1,1,1,1,1,0,1,2,1,0,?,0,?,?,1,0,?,?,0,2,?,1,?,?,?,0,?,?,?
Dirachma_socotrana,0,0,1,2,0,0,0,1,?,1,1,1,0,0&1,1,0,0,1,0,0,?,0,4,1,1,1,0,0,3,2
Disanthus_cercidifolius,0,0,1,1,?,0,0,1,3,1,0,?,?,0,2,0,0,0,?,?,?,?,?,?,1,?,?,0,?,?
Dissiliaria_muelleri,1,0,1,1,?,?,0,1,1,0,1&2,1,0,0,?,1,0,?,0,?,?,0,2&3,1,?,0,1,0,?,?
Donatia_fascicularis,0,1,1,1&2,0,0,0,1,3,1,0,?,0,0,2,1,?,?,?,0,1,?,2,?,1,0,?,0,3&4,2
Doryphora_sassafras,0,0,1,0&1,0,0,0,1&2,0&1&2,1,1,1,0,0,?,0,2,1,0,2,0&1&2&3,0,4,?,1,?,0,?,2,0
Dovyalis_rhamnoides,1,0,1,0&1,0,0,0,0,2&3,?,1&2,1,0,0,2,0,0,0,?,?,?,0,?,?,1,1,?,1,?,?
Drimys_winteri,0,0,1,1&2,0,0,0&1,?,?,1,2,0,0,0,2,0,0,0,0&1,?,?,0&1,3&4,0,?,?,2,?,1,1
Drosera_capensis,0,0,1,1,?,0,0,?,3,1,0,1,0,0,2,0,0,0,?,?,?,0,2,1,1,0,2,1,4,1
Drosophyllum_lusitanicum,0,0,1,1,0&1,0,0,1,3,1,1,1,?,?,2,?,?,0,0,1,3,?,3,1,1,0,?,?,4,1
Drypetes_madagascariensis,1,0,1,0,0&1,0,0,0,3,0,0,1,0,0,2,1,0,1,0,0,0&1&2,0,1,1,1,0,1,0,?,?
Dudleya_viscida,0,?,1,1,1,0,0,1,3,1,1,1,?,1,?,?,0,?,0,1,3,?,?,?,1,?,?,?,?,?
Durandea_pentagyna,0,0,1,1,?,0,0,1,3,1,1,1,1,?,?,1,?,0,0,0,?,0,3,1,1,0,1,0,?,?
Durio_zibethinus,0,0,1,1,0&1,0,0,1,3,1,?,1,?,?,?,?,0,0,0,0,3,0,3,?,1,?,?,?,?,?
Ecdeiocolea_monostachya,?,0,1,1,0,0,0,1,1,0,0,1,0,0,?,1,0,?,?,?,?,?,1,1,1,0,0,?,?,?
Echinops_exaltatus,0,1,1,0,?,0,0,1,3,1,0,?,0,?,0,0,?,?,0,0,3,?,1,1,1,1,0,?,3,2
Ehretia_acuminata,0,0,1,1,?,0,0,1,3,1,0,?,?,?,0,?,0,?,0,0,3,?,1,?,1,?,1,?,3,2
Elaeagnus_umbellata,0,0,1,0,1,0,0,0,2,0,0,?,0,0,?,?,0,0,0,0,2,?,0,?,1,?,0,?,3,2
Elaeis_guineensis,0,0,1,1,0,0,0,1,1,1,1,?,0&1,?,?,?,?,?,0,1,1,?,2,1,0,?,0,?,?,?
Elaeocarpus_reticulatus,0,0,1,1,0,0,0,1,3,1,2,1,0,0,?,?,?,1,?,?,?,?,1,1,1,1,2,0,?,?
Elatine_triandra,0,0,1,0&1,0&1,0,0,1,1,1,0,1,0,?,?,?,?,?,0,0,1,0,2,1,1,0,2,?,?,?
Eliea_articulata,0,0,?,?,?,0,?,?,3,?,2,?,?,?,?,?,0,?,?,?,?,0,4,1,1,?,0,?,?,?
Endospermum_moluccanum,?,0,1,0,1,0,0,0,2&3,?,1&2,?,?,?,2,1,0,?,0,?,?,0,3&4,1,0,?,0,?,?,?
Enkianthus_campanulatus,0,?,1,1,1,0,0,1,3,1,1,?,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,3,2
Eremosyne_pectinata,0,0,1,1,0&1,0,0,1,3,1,0,1,0,0,?,1,?,?,0,0,3,0,1,1,1,0,?,?,?,?
Eriocaulon_aquaticum,1,0,1,0,1,1,0,1,0,1,0,?,?,?,?,1,0,?,?,?,?,?,1,1,?,1,0,?,1,?
Erythrina_cristagalli,0,0,?,?,0&1,1,0,1,?,1,1,?,?,?,0,1,?,?,?,?,?,?,?,?,1,?,?,?,3,1
Erythrospermum_phytolaccoides,0,0,1,1,?,0,0,1,3,1,0,1,0,?,1,?,0,0,0,0,3,0,2,1,1,1,?,1,?,?
Erythroxylum_confusum,?,0,1,1,?,0,0,1,3,1,1,?,?,?,0,0,0,?,?,?,?,0,2,1,1,?,0,?,?,?
Escallonia_rubra,0,1,1,1,1,0,0,1,3,1,0,1,0,0,0,1,?,0,0,0,3,0,?,1,1,1,?,?,?,?
Eschscholzia_californica,0,0,1,1,0&1,?,0,2,0,1,0&1&2,1,0,?,2,0,0,0,0,2,2&3,0,1,1,1,1,?,1,4,0
Eucalyptus_lehmannii,?,?,?,?,?,0,0,?,?,?,?,?,?,0,0,1,?,?,0,?,?,?,?,1,1,?,?,?,?,?
Euclea_crispa,1,0,1,1,1,0,0,1,2&3,1,1&2,?,0&1,0,1,?,?,?,0,0&1,?,0,1&2&3,1,1,?,0,0,?,?
Eucnide_bartonioides,0,1,1,1,0,0,0,1,3,1,?,1,1,1,?,0,0,?,?,?,?,0,3,1,1,1,?,?,?,?
Eucommia_ulmoides,1,0,0,?,?,?,?,?,?,?,0&1&2,1,0,0,?,0,0,1,?,?,?,?,1,1,0,?,?,?,3,2
Eucryphia_lucida,0,0,1,1,1,0,0,1,2,1,2,1,0,0,?,?,?,?,?,2,?,0,3&4,1,1,1,2,0,2,0
Euonymus_americanus,?,?,?,?,?,0,0,1,?,1,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,?,?,0,?,?
Euphorbia_epithymoides,1,0,0,?,?,?,?,?,?,?,0,1,?,?,?,?,?,?,?,?,?,0,2,1,1,1,0,?,?,?
Euphronia_guianensis,0,1,1,1,0&1,0,0,1,1&3,1,0,0&1,1,0,0,1,0,1,0,?,?,0,2,1,1,1,1,0,?,?
Eupomatia_bennettii,0,1,0,?,?,?,?,?,?,?,1,0,?,?,0,0,1,1,1,?,?,1,?,1,0,?,?,?,?,?
Euptelea_polyandra,0,0,0,?,?,?,?,?,?,?,1&2,1,0,?,1,0,1,1,?,?,?,0,4,0,0,?,0&1&2,?,3&4,0
Eurya_japonica,1,0,1,1,0&1,0,0,1,3,1,1&2,1,0,0&1,0,0,0,1,0,0,?,0,2,1,1,1,2,0,?,?
Exacum_affine,0,0,1,1,0&1,0,0,1,3,1,0,0,?,?,2,0,0,?,0,0,3,0,1,1,1,?,?,0,3,2
Exbucklandia_populnea,0,1,0&1,0&1,?,0,0,?,?,0,1&2,1,?,?,?,0,1,1,?,?,?,0,1,1,1,0,2,0,3,2
Fagopyrum_esculentum,0,0,1,0,?,0,0,0,3,0,1,1,?,?,?,?,0,0,?,?,?,0,2,1,1,?,0,?,3,2
Fagus_grandifolia,1,1,1,0&1,0&1,0,0,0,1&2,0,1&2,?,?,?,?,?,0,?,?,?,?,?,2,?,1,?,1,0,?,?
Fendlera_rupicola,0,1,1,1,0,0,0,1,2,1,1,?,?,?,?,?,?,?,?,?,?,0,3,?,1,1,?,?,?,?
Ficus_carica,?,?,1,0,0,0,0,0,2&3,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,1,?,?,?,?,?
Flacourtia_indica,0&1,0,1,0&1,0&1,0,0,0,2&3,0,2,1,0,0,?,?,0,0,?,?,?,0,3,1,1,1,0&1,1,3,2
Flagellaria_indica,0,0,1,1,0,0,0,1,1,1,1,1,?,?,1,0,0,?,0,1,1,0,2,1,1,1,0,0,1,1
Floerkea_proserpinacoides,0,0,1,1,0,0,0,1,1,1,1,1,0,?,?,?,?,?,0,1,1,?,1&2,?,1,1,0,?,2,0&2
Forgesia_racemosa,0,0,1,1,1,0,0,1,3,1,0,?,?,?,0,1,?,?,0,0,3,0,1,1,1,1,?,?,?,?
Forstera_bidwillii,0,1,1,1&2,0&1,0,0,1,3,1,0,?,1,?,2,1,?,?,?,0,0,0,1,?,1,1,?,2,?,?
Fouquieria_splendens,0,0,1,1,0&1,0,0,1,3,1,2,1,0&1,0&1,0,1,0,1,0,1,?,0,2,1,1,1,2,0,3,2
Frankenia_pulverulenta,0,0,1,1,0&1,0,0,1,3,1,1,?,?,?,2,?,0,?,?,?,?,?,?,?,1,?,?,1,?,?
Fuchsia_procumbens,0,1,1,0,1,0,0,0,2,1,1,1,0,0,0,1,?,0,0,1,2,0,3,1,1,1,0&1&2,0,2&3,1
Gaiadendron_punctatum,0,1,?,?,?,0,0,1,?,1,1,1,0,1,0,1,0,?,0,0,?,0,2&3,1,1,1,?,?,?,?
Galax_urceolata,0,0,1,1,0,0,0,1,3,1,0,1,1,0&1,0,0,?,0,0,1,3,0,2,1,1,1,2,0,3,2
Galbulimima_belgraveana,0,0,0,?,?,?,?,?,?,?,2,0,?,?,2,0,1,1,1,?,?,1,4,?,1,?,0&1,?,1,0
Galearia_filiformis,?,?,1,1,1,0,0,1,3,1,1,0,0,0,1,0,0,0,0,1,3,0,1,1,0,?,0,?,3,2
Galium_aparine,0,1,1,0,0&1,0,0,0,2,0,0,1,0,0&1,0,0,?,?,0,0,2,0,1,1,1,0,?,?,4,0
Garcinia_subelliptica,1,0,1,1,?,0,0,1,3,1,2,?,1,?,?,?,0,?,0,0,3,0,2&3,1,?,?,?,?,?,?
Garrya_elliptica,1,1,1,0,0,0,0,0,0&2,0,0,1,0,0,0,0,0,?,0,0,2,0,1,1,1,0,?,?,3,2
Geissoloma_marginatum,0,0,1,0,?,0,0,0&1,0&2,1,1,?,?,?,0,1,0,?,0,1,2,?,3,1,1,?,1,?,3,2
Gelsemium_sempervirens,0,0,1,1,1,0,0,1,3,1,0,1,0,0,0,0,0,?,0,0,3,0,1,1,1,?,2,?,3,2
Gentiana_saponaria,0,0,1,1&2,1,0,0,1,2&3,?,0&1,?,?,1,?,?,?,?,0,?,2&3,0,1,1,?,?,?,?,?,?
Geranium_sanguineum,0,0,1,1,0,0,0,1,3,1,?,?,?,?,?,?,?,?,?,?,?,?,3,1,1,1,1,?,3,?
Gerbera_jamesonii,?,1,1,0,0&1,1,?,1,3,1,0,?,0,?,0,0,?,?,?,?,3,?,1,?,1,1,0,?,?,?
Gerrardina_foliosa,0,?,1,1,?,0,0,1,3,1,0,?,0,0,0,0,0,?,0,0,3,?,1,1,1,?,1,?,?,?
Gilia_capitata,0,0,1,1,1,0,0,1,3,1,0,1,0,1,?,0,0,0,0,0,3,0,2,1,1,1,2,0,4,2
Gisekia_africana,1,0,1,0,0,0,0,0,3,1,1&2,1,0&1,0,1,1,0,0,0,0&1&2,3,0,3&4,0,1,0,0,?,?,?
Gladiolus_buckerveldii,0,1,1,1,1,1,0,1,1,1,0,1,0,1,2,1,0,?,0,?,1,0,2,1,1,?,?,0,?,?
Glaucidium_palmatum,0,0,1,0,0,0,0,1,0,0,2,1,?,?,0,0,0,?,?,?,?,?,1,0,1,0,2,?,3,0
Glycine_max,0,0,1,1,0&1,1,0,1,3,1,1,1,0&1,0,?,?,0,?,?,1,3,?,0,?,?,?,?,?,?,?
Gomortega_keule,0,1,1,0&1,0,0,1,?,?,1,1,0,0,0,0,0,2,1,1,?,?,1,1&2,1,1,?,0,?,0,?
Gomphandra_javanica,0,1,1,1,1,0,0,1,2&3,1,0,0,0,0,0,0,0,1,0,0,2&3,?,1,1,0,?,1,0,3,1
Gonocaryum_litorale,0,0,1,1,1,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,3,?,1,1,1,?,1,0,?,?
Goodenia_ovata,0,1,1,1,0&1,1,0,1,3,1,0,?,0,?,0,0,?,?,?,?,3,?,1,?,1,1,?,0,3,2
Gossypium_hirsutum,0,0,1,1,1,0,0,1,3,1,?,?,1,1,?,?,0,?,0,1,?,?,2&3,1,1,?,2,?,4,1
Goupia_glabra,0,0,1,1,1,0,0,1,3,1,0,?,?,?,0,?,0,?,0,0,3,0,3,1,?,?,2,0,?,?
Grevillea_robusta,0,0,1,0,0,1,0,0,2,0,0,?,0,1,0,1,0,0,0,0,2,?,0,?,?,?,1,?,3&4,1
Greyia_radlkoferi,0,1,1,1&2,?,0,0,1,2&3,1,1&2,1,0,0,1,0,0,1,0,1,?,0,3&4,1,1,1,2,0,?,?
Griselinia_littoralis,0&1,1,1,1,0,0,0,1,3,1,0,1,?,?,1,1,0,?,0,0,3,0,2,1,1,1,0,?,3,2
Grubbia_tomentosa,0,1,1,0,?,0,0,0,2,?,1,?,0,?,?,?,?,?,0,1,2,0,?,?,1,?,?,?,?,?
Guaiacum_sanctum,0,0,1,1,0,1,0,1,3,1,0&1,?,0,?,?,?,?,?,0,0&1,3,?,?,1,1,?,?,0,?,?
Guamatela_tuerckheimii,0,0,1,1,?,0,0,1,3,1,1,?,?,?,?,?,?,?,0,1,3,?,?,?,1,?,?,?,?,?
Guizotia_abyssinica,1,1,1,0,0&1,0&1,0,1,1&3,1,0,1,0,1,0,0,0,1,0,0,3,?,1,1,1,1,0,?,?,?
Gunnera_hamiltonii,1,1,0&1,0&1,?,?,0,1,0&1,1,0,?,0,?,?,?,?,?,?,?,?,?,1,1,1,0,?,?,?,?
Gymnosporia_senegalensis,0,?,1,1,?,0,?,1,3,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,3,2
Gyrocarpus_americanus,0&1,1,1,0&1,1,0,0,0,2&3,0,0,1,0,?,1,0,2,1,0,1,2,?,0,?,1,?,0,?,0,?
Gyrostemon_tepperi,1,0,?,?,?,0,0,0,?,0,?,?,0,0,0,?,0,?,0,0,?,?,0&1,?,1,?,?,?,?,?
Halesia_carolina,1,1,1,1,1,0,0,1,2,1,2,1,0&1,0&1,0,0,0,0,0,0,1&2,0,3,1,1,1,2,0,?,?
Halleria_lucida,0,0,1,1,1,1,0,1,1&2&3,1,0,1,?,1,?,?,?,?,0,0,2,0,1,1,1,1,2,2,3,2
Halophytum_ameghinoi,1,0,0&1,0,0,?,0,0,2,0,0,1,0,0,1,1,0,0,0,0,2,0,2,1,1,1,0,?,4,1
Haloragis_aspera,0,1,1,1,0,0,0,1,2,1,1,?,0,0,?,0,?,0,0,?,2,0,3,1,1,0,0&1,?,?,?
Hamamelis_virginiana,0,1,1,1,0&1,0,0,1,2,1,0,?,?,0,0,0,2,1,0,?,2,0,1,1,1,0,0,0,3,0
Hedera_helix,0,1,1,1,0&1,0,?,1,3,1,0,?,0,0,0,?,0,?,?,0,3,?,3,1,?,1,1,?,3,2
Hedycarya_arborea,1,0,1,0&1&2,?,?,0,2,0&1&2,0,2,?,?,?,?,?,?,?,?,?,?,0&1,4,0,0,?,0,0,0,?
Hedyosmum_arborescens,1,1,0&1,0,0,0,0,0,1,?,0,0,?,?,1,0,0,1,?,?,?,?,0,?,1,?,0,?,1,0
Heisteria_parvifolia,0,0,1,1,1,0,0,1,2&3,1,1,?,0,1,?,0,0,?,0,1,2&3,0,2,1,1,?,?,?,3,2
Helianthemum_nummularium,0,0,?,?,?,0,0,1,3,1,?,?,0,0,0,?,0,?,?,?,?,?,?,1,1,?,?,1,?,?
Helianthus_annuus,0,1,1,0,0&1,0&1,0,1,3,1,0,1,0,1,0,0,?,?,0,0,3,?,1,1,1,1,0,?,3,2
Helwingia_japonica,1,1,1,0,0,0,0,0,1&2&3,?,0,1,0,0,0,1,0,0,0,0,1&2&3,?,1,1,1,?,0,0,3,2
Heptacodium_miconioides,0,1,1,1,0&1,1,0,1,3,1,0,1,0,?,0,1,?,?,0,0,3,?,2,?,1,?,?,?,3,1
Hernandia_ovigera,1,1,1,1,?,0,0,1,1&2,0&1,0,?,?,?,?,?,?,?,0,0,1,?,0,?,1,?,0,?,?,?
Heteromorpha_arborescens,1,1,1,1,?,?,0,1,3,1,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,?
Heteropyxis_natalensis,?,?,?,?,?,0,0,?,?,?,?,?,?,0,0,1,?,?,0,?,?,?,?,1,1,?,?,?,3,2
Heuchera_micrantha,0,1,1,1,0,0,0,1,3,1,0,?,0,0,?,?,0,?,0,0,3,0,?,1,1,0,?,1,?,?
Hevea_brasiliensis,1,1,1,0,1,0,0,0,3,0,1,?,1,?,2,1,0,?,0,1,3,0,2,1,1,?,0,?,3,1
Heywoodia_lucens,0,?,1,1,?,?,?,1,?,1,1&2,?,0&1,?,?,?,?,?,?,1,?,?,3,?,?,?,1,?,?,?
Hibbertia_volubilis,?,?,1,1,?,?,?,1,3,?,1&2,?,0&1,?,?,?,0,?,?,?,?,?,3&4,0,1,?,2,?,3&4,0
Hirtella_bicornis,0,?,1,1,?,?,0,1,3,1,0,1,?,?,?,1,0,?,?,?,?,?,0,?,1,?,1,?,?,?
Homalanthus_populneus,1,?,1,0,0&1,0,0,0,0,?,1,?,0,?,?,1,0,?,?,?,?,0,1,1,1,1,0,?,3,2
Hordeum_bulbosum,0,0,1,0,?,?,?,?,?,?,0,?,0,0,?,0,0,?,?,?,?,?,1,?,?,0,0,?,1,1
Hortonia_floribunda,0,0,1,2,0,0,1,?,?,1,1,1,0,0,2,?,0,0,1,?,?,1,4,0,1,0,0,?,0,?
Houttuynia_cordata,1,1,0,?,?,?,?,?,?,?,0,1,?,?,?,?,0,0,0,0,1,0,2,1,1,0,2,1,1,0
Hua_gabonii,0,0,1,1,0,0,0,1,3,1,1,?,0,0,?,0,?,?,?,0&1,?,?,3,1,1,?,?,?,?,?
Hugonia_platysepala,0,0,1,1,?,0,0,1,3,1,1,?,0&1,?,0,0,0,?,0,1,3,0,3,1,1,0,1,?,3,2
